,vis_type,task,mark,resp
11570,bar,compare,Mark,1
11571,bar,compare,Mark,1
11572,line,retrieve,Color,1
11573,line,retrieve,Color,0
11574,line,filter,Opacity,0
11575,line,filter,Opacity,0
11576,line,range,Line,1
11577,line,range,Line,0
11578,line,trend,Line,1
11579,line,trend,Line,1
11580,line,compare,Mark,0
11581,line,compare,Mark,0
11582,scatter,retrieve,Color,1
11583,scatter,retrieve,Color,1
11584,scatter,filter,Opacity,0
11585,scatter,filter,Opacity,1
11586,scatter,range,Text,1
11587,scatter,range,Text,0
11588,scatter,trend,Opacity,1
11589,scatter,trend,Opacity,1
11590,scatter,compare,Color,1
11591,scatter,compare,Color,1
11592,bar,retrieve,Color,1
11593,bar,retrieve,Color,1
11594,bar,filter,Opacity,0
11595,bar,filter,Opacity,0
11596,bar,range,Mark,0
11597,bar,range,Mark,1
11598,bar,trend,Color,1
11599,bar,trend,Color,0
11600,bar,compare,Text,0
11601,bar,compare,Text,1
11602,line,retrieve,Shade,0
11603,line,retrieve,Shade,1
11604,line,filter,Color,1
11605,line,filter,Color,0
11606,line,range,Mark,0
11607,line,range,Mark,1
11608,line,trend,Text,0
11609,line,trend,Text,1
11610,line,compare,Opacity,0
11611,line,compare,Opacity,0
11612,scatter,retrieve,Shade,1
11613,scatter,retrieve,Shade,0
11614,scatter,filter,Opacity,1
11615,scatter,filter,Opacity,0
11616,scatter,range,Mark,1
11617,scatter,range,Mark,1
11618,scatter,trend,Text,1
11619,scatter,trend,Text,1
11620,scatter,compare,Opacity,0
11621,scatter,compare,Opacity,0
11622,bar,retrieve,Opacity,0
11623,bar,retrieve,Opacity,1
11624,bar,filter,Bound,0
11625,bar,filter,Bound,1
11626,bar,range,Text,0
11627,bar,range,Text,1
11628,bar,trend,Line,0
11629,bar,trend,Line,1
11630,bar,compare,Opacity,1
11631,bar,compare,Opacity,1
11632,line,retrieve,Color,1
11633,line,retrieve,Color,1
11634,line,filter,Bound,1
11635,line,filter,Bound,0
11636,line,range,Line,1
11637,line,range,Line,1
11638,line,trend,Line,1
11639,line,trend,Line,1
11640,line,compare,Mark,1
11641,line,compare,Mark,1
11642,scatter,retrieve,Color,0
11643,scatter,retrieve,Color,1
11644,scatter,filter,Color,0
11645,scatter,filter,Color,0
11646,scatter,range,Color,1
11647,scatter,range,Color,1
11648,scatter,trend,Line,1
11649,scatter,trend,Line,1
11650,scatter,compare,Color,1
11651,scatter,compare,Color,1
11652,bar,retrieve,Opacity,0
11653,bar,retrieve,Opacity,0
11654,bar,filter,Line,0
11655,bar,filter,Line,0
11656,bar,range,Opacity,0
11657,bar,range,Opacity,1
11658,bar,trend,Shade,1
11659,bar,trend,Shade,1
11660,bar,compare,Text,1
11661,bar,compare,Text,1
11662,line,retrieve,Opacity,1
11663,line,retrieve,Opacity,0
11664,line,filter,Opacity,1
11665,line,filter,Opacity,1
11666,line,range,Text,1
11667,line,range,Text,1
11668,line,trend,Opacity,1
11669,line,trend,Opacity,1
11670,line,compare,Opacity,1
11671,line,compare,Opacity,0
11672,scatter,retrieve,Bound,0
11673,scatter,retrieve,Bound,1
11674,scatter,filter,Bound,1
11675,scatter,filter,Bound,0
11676,scatter,range,Opacity,1
11677,scatter,range,Opacity,1
11678,scatter,trend,Opacity,1
11679,scatter,trend,Opacity,1
11680,scatter,compare,Color,1
11681,scatter,compare,Color,1
11682,bar,retrieve,Shade,1
11683,bar,retrieve,Shade,1
11684,bar,filter,Line,1
11685,bar,filter,Line,1
11686,bar,range,Line,0
11687,bar,range,Line,1
11688,bar,trend,Shade,0
11689,bar,trend,Shade,0
11690,bar,compare,Opacity,1
11691,bar,compare,Opacity,1
11692,line,retrieve,Line,1
11693,line,retrieve,Line,1
11694,line,filter,Bound,0
11695,line,filter,Bound,1
11696,line,range,Color,1
11697,line,range,Color,0
11698,line,trend,Line,1
11699,line,trend,Line,1
11700,line,compare,Opacity,1
11701,line,compare,Opacity,0
11702,scatter,retrieve,Bound,0
11703,scatter,retrieve,Bound,1
11704,scatter,filter,Color,1
11705,scatter,filter,Color,0
11706,scatter,range,Mark,1
11707,scatter,range,Mark,1
11708,scatter,trend,Mark,1
11709,scatter,trend,Mark,0
11710,scatter,compare,Text,1
11711,scatter,compare,Text,1
11712,bar,retrieve,Bound,0
11713,bar,retrieve,Bound,1
11714,bar,retrieve,Shade,0
11715,bar,retrieve,Shade,1
11716,bar,filter,Bound,0
11717,bar,filter,Bound,0
11718,bar,range,Text,1
11719,bar,range,Text,0
11720,bar,trend,Bound,1
11721,bar,trend,Bound,1
11722,bar,compare,Color,1
11723,bar,compare,Color,0
11724,line,retrieve,Line,1
11725,line,retrieve,Line,0
11726,line,filter,Opacity,1
11727,line,filter,Opacity,1
11728,line,range,Color,1
11729,line,range,Color,1
11730,line,trend,Bound,1
11731,line,trend,Bound,1
11732,line,compare,Text,0
11733,line,compare,Text,1
11734,scatter,retrieve,Color,0
11735,scatter,retrieve,Color,0
11736,scatter,filter,Opacity,1
11737,scatter,filter,Opacity,0
11738,scatter,range,Mark,1
11739,scatter,range,Mark,0
11740,scatter,trend,Mark,1
11741,scatter,trend,Mark,0
11742,scatter,compare,Opacity,0
11743,scatter,compare,Opacity,1
11744,bar,retrieve,Bound,1
11745,bar,retrieve,Bound,1
11746,bar,filter,Opacity,1
11747,bar,filter,Opacity,1
11748,bar,range,Mark,1
11749,bar,range,Mark,0
11750,bar,trend,Color,1
11751,bar,trend,Color,1
11752,bar,compare,Opacity,1
11753,bar,compare,Opacity,1
11754,line,retrieve,Opacity,1
11755,line,retrieve,Opacity,1
11756,line,filter,Color,1
11757,line,filter,Color,1
11758,line,range,Line,1
11759,line,range,Line,1
11760,line,trend,Mark,1
11761,line,trend,Mark,1
11762,line,compare,Text,0
11763,line,compare,Text,1
11764,scatter,retrieve,Shade,1
11765,scatter,retrieve,Shade,0
11766,scatter,filter,Line,1
11767,scatter,filter,Line,1
11768,scatter,range,Opacity,1
11769,scatter,range,Opacity,1
11770,scatter,trend,Color,1
11771,scatter,trend,Color,1
11772,scatter,compare,Mark,1
11773,scatter,compare,Mark,1
11774,bar,retrieve,Opacity,1
11775,bar,retrieve,Opacity,1
11776,bar,filter,Bound,0
11777,bar,filter,Bound,1
11778,bar,range,Mark,1
11779,bar,range,Mark,0
11780,bar,trend,Color,1
11781,bar,trend,Color,0
11782,bar,compare,Text,1
11783,bar,compare,Text,1
11784,line,retrieve,Bound,1
11785,line,retrieve,Bound,1
11786,line,filter,Opacity,0
11787,line,filter,Opacity,0
11788,line,range,Color,0
11789,line,range,Color,0
11790,line,trend,Color,1
11791,line,trend,Color,1
11792,line,compare,Color,1
11793,line,compare,Color,0
11794,scatter,retrieve,Shade,1
11795,scatter,retrieve,Shade,1
11796,scatter,filter,Color,0
11797,scatter,filter,Color,0
11798,scatter,range,Line,0
11799,scatter,range,Line,1
11800,scatter,trend,Bound,1
11801,scatter,trend,Bound,0
11802,scatter,compare,Opacity,0
11803,scatter,compare,Opacity,0
11804,bar,retrieve,Color,0
11805,bar,retrieve,Color,0
11806,bar,filter,Shade,1
11807,bar,filter,Shade,1
11808,bar,range,Color,1
11809,bar,range,Color,1
11810,bar,trend,Line,1
11811,bar,trend,Line,0
11812,bar,compare,Text,1
11813,bar,compare,Text,0
11814,line,retrieve,Color,1
11815,line,retrieve,Color,0
11816,line,filter,Opacity,1
11817,line,filter,Opacity,1
11818,line,range,Line,0
11819,line,range,Line,1
11820,line,trend,Text,1
11821,line,trend,Text,0
11822,line,compare,Text,1
11823,line,compare,Text,1
11824,scatter,retrieve,Line,0
11825,scatter,retrieve,Line,0
11826,scatter,filter,Bound,1
11827,scatter,filter,Bound,1
11828,scatter,range,Color,1
11829,scatter,range,Color,1
11830,scatter,trend,Mark,1
11831,scatter,trend,Mark,0
11832,scatter,compare,Text,0
11833,scatter,compare,Text,1
11834,bar,retrieve,Color,1
11835,bar,retrieve,Color,1
11836,bar,filter,Bound,0
11837,bar,filter,Bound,0
11838,bar,range,Mark,1
11839,bar,range,Mark,1
11840,bar,trend,Color,1
11841,bar,trend,Color,1
11842,bar,compare,Text,0
11843,bar,compare,Text,1
11844,line,retrieve,Shade,1
11845,line,retrieve,Shade,0
11846,line,filter,Bound,1
11847,line,filter,Bound,1
11848,line,range,Color,1
11849,line,range,Color,0
11850,line,trend,Color,1
11851,line,trend,Color,0
11852,line,compare,Color,1
11853,line,compare,Color,1
11854,scatter,retrieve,Color,1
11855,scatter,retrieve,Color,1
11856,scatter,filter,Bound,1
11857,scatter,filter,Bound,0
11858,scatter,range,Line,1
11859,scatter,range,Line,1
11860,scatter,trend,Text,0
11861,scatter,trend,Text,1
11862,scatter,compare,Text,1
11863,scatter,compare,Text,1
11864,bar,retrieve,Color,1
11865,bar,retrieve,Color,1
11866,bar,filter,Shade,1
11867,bar,filter,Shade,1
11868,bar,range,Color,1
11869,bar,range,Color,1
11870,bar,trend,Opacity,1
11871,bar,trend,Opacity,1
11872,bar,compare,Opacity,1
11873,bar,compare,Opacity,1
11874,line,retrieve,Color,0
11875,line,retrieve,Color,1
11876,line,filter,Color,1
11877,line,filter,Color,0
11878,line,range,Opacity,1
11879,line,range,Opacity,1
11880,line,trend,Mark,1
11881,line,trend,Mark,1
11882,line,compare,Opacity,1
11883,line,compare,Opacity,0
11884,scatter,retrieve,Bound,0
11885,scatter,retrieve,Bound,1
11886,scatter,filter,Opacity,0
11887,scatter,filter,Opacity,1
11888,scatter,range,Text,0
11889,scatter,range,Text,1
11890,scatter,trend,Text,1
11891,scatter,trend,Text,0
11892,scatter,compare,Text,1
11893,scatter,compare,Text,1
11894,bar,retrieve,Color,1
11895,bar,retrieve,Color,1
11896,bar,filter,Shade,0
11897,bar,filter,Shade,0
11898,bar,range,Text,0
11899,bar,range,Text,1
11900,bar,trend,Shade,1
11901,bar,trend,Shade,1
11902,bar,compare,Text,1
11903,bar,compare,Text,1
11904,line,retrieve,Opacity,1
11905,line,retrieve,Opacity,0
11906,line,filter,Opacity,0
11907,line,filter,Opacity,1
11908,line,range,Color,0
11909,line,range,Color,0
11910,line,trend,Line,1
11911,line,trend,Line,1
11912,line,compare,Text,1
11913,line,compare,Text,0
11914,scatter,retrieve,Shade,1
11915,scatter,retrieve,Shade,0
11916,scatter,filter,Color,1
11917,scatter,filter,Color,1
11918,scatter,range,Line,1
11919,scatter,range,Line,1
11920,scatter,trend,Text,1
11921,scatter,trend,Text,1
11922,scatter,compare,Mark,1
11923,scatter,compare,Mark,1
11924,bar,retrieve,Bound,0
11925,bar,retrieve,Bound,1
11926,bar,filter,Bound,1
11927,bar,filter,Bound,1
11928,bar,range,Line,1
11929,bar,range,Line,1
11930,bar,trend,Shade,0
11931,bar,trend,Shade,1
11932,bar,compare,Color,1
11933,bar,compare,Color,0
11934,line,retrieve,Shade,0
11935,line,retrieve,Shade,1
11936,line,filter,Bound,1
11937,line,filter,Bound,1
11938,line,range,Text,1
11939,line,range,Text,0
11940,line,trend,Opacity,0
11941,line,trend,Opacity,1
11942,line,compare,Opacity,0
11943,line,compare,Opacity,0
11944,scatter,retrieve,Shade,1
11945,scatter,retrieve,Shade,0
11946,scatter,filter,Line,1
11947,scatter,filter,Line,1
11948,scatter,range,Opacity,0
11949,scatter,range,Opacity,0
11950,scatter,trend,Color,1
11951,scatter,trend,Color,1
11952,scatter,compare,Opacity,1
11953,scatter,compare,Opacity,1
11954,bar,retrieve,Opacity,1
11955,bar,retrieve,Opacity,1
11956,bar,filter,Shade,0
11957,bar,filter,Shade,1
11958,bar,range,Color,1
11959,bar,range,Color,1
11960,bar,trend,Shade,1
11961,bar,trend,Shade,1
11962,bar,compare,Mark,1
11963,bar,compare,Mark,0
11964,line,retrieve,Bound,1
11965,line,retrieve,Bound,1
11966,line,filter,Shade,0
11967,line,filter,Shade,0
11968,line,range,Mark,1
11969,line,range,Mark,1
11970,line,trend,Line,0
11971,line,trend,Line,0
11972,line,compare,Mark,0
11973,line,compare,Mark,1
11974,scatter,retrieve,Line,1
11975,scatter,retrieve,Line,1
11976,scatter,filter,Shade,0
11977,scatter,filter,Shade,1
11978,scatter,range,Color,1
11979,scatter,range,Color,1
11980,scatter,trend,Shade,0
11981,scatter,trend,Shade,1
11982,scatter,compare,Mark,0
11983,scatter,compare,Mark,1
11984,bar,retrieve,Bound,0
11985,bar,retrieve,Bound,1
11986,bar,filter,Color,1
11987,bar,filter,Color,0
11988,bar,range,Mark,0
11989,bar,range,Mark,1
11990,bar,trend,Bound,0
11991,bar,trend,Bound,0
11992,bar,compare,Opacity,1
11993,bar,compare,Opacity,1
11994,line,retrieve,Bound,1
11995,line,retrieve,Bound,0
11996,line,filter,Shade,1
11997,line,filter,Shade,1
11998,line,range,Color,1
11999,line,range,Color,1
12000,line,trend,Color,1
12001,line,trend,Color,1
12002,line,compare,Mark,1
12003,line,compare,Mark,1
12004,scatter,retrieve,Color,1
12005,scatter,retrieve,Color,1
12006,scatter,filter,Shade,0
12007,scatter,filter,Shade,0
12008,scatter,range,Text,1
12009,scatter,range,Text,0
12010,scatter,trend,Opacity,1
12011,scatter,trend,Opacity,1
12012,scatter,compare,Color,1
12013,scatter,compare,Color,1
12014,bar,retrieve,Color,0
12015,bar,retrieve,Color,0
12016,bar,filter,Bound,1
12017,bar,filter,Bound,1
12018,bar,range,Mark,1
12019,bar,range,Mark,1
12020,bar,trend,Mark,1
12021,bar,trend,Mark,1
12022,bar,compare,Mark,1
12023,bar,compare,Mark,0
12024,line,retrieve,Line,0
12025,line,retrieve,Line,0
12026,line,filter,Color,1
12027,line,filter,Color,1
12028,line,range,Text,1
12029,line,range,Text,1
12030,line,trend,Shade,1
12031,line,trend,Shade,1
12032,line,compare,Opacity,1
12033,line,compare,Opacity,1
12034,scatter,retrieve,Line,1
12035,scatter,retrieve,Line,1
12036,scatter,filter,Bound,1
12037,scatter,filter,Bound,1
12038,scatter,range,Color,1
12039,scatter,range,Color,1
12040,scatter,trend,Text,1
12041,scatter,trend,Text,0
12042,scatter,compare,Opacity,1
12043,scatter,compare,Opacity,1
12044,bar,retrieve,Color,1
12045,bar,retrieve,Color,1
12046,bar,filter,Bound,1
12047,bar,filter,Bound,0
12048,bar,range,Mark,0
12049,bar,range,Mark,1
12050,bar,trend,Opacity,1
12051,bar,trend,Opacity,0
12052,bar,compare,Mark,1
12053,bar,compare,Mark,0
12054,line,retrieve,Color,0
12055,line,retrieve,Color,0
12056,line,filter,Opacity,1
12057,line,filter,Opacity,1
12058,line,range,Text,0
12059,line,range,Text,1
12060,line,trend,Text,1
12061,line,trend,Text,1
12062,line,compare,Color,1
12063,line,compare,Color,0
12064,scatter,retrieve,Opacity,1
12065,scatter,retrieve,Opacity,0
12066,scatter,filter,Shade,1
12067,scatter,filter,Shade,0
12068,scatter,range,Line,1
12069,scatter,range,Line,1
12070,scatter,trend,Opacity,1
12071,scatter,trend,Opacity,0
12072,scatter,compare,Color,1
12073,scatter,compare,Color,1
12074,bar,retrieve,Line,0
12075,bar,retrieve,Line,1
12076,bar,filter,Line,0
12077,bar,filter,Line,0
12078,bar,range,Opacity,1
12079,bar,range,Opacity,0
12080,bar,trend,Mark,0
12081,bar,trend,Mark,0
12082,bar,compare,Mark,0
12083,bar,compare,Mark,0
12084,line,retrieve,Line,1
12085,line,retrieve,Line,0
12086,line,filter,Bound,0
12087,line,filter,Bound,0
12088,line,range,Opacity,0
12089,line,range,Opacity,1
12090,line,trend,Color,1
12091,line,trend,Color,1
12092,line,compare,Mark,0
12093,line,compare,Mark,1
12094,scatter,retrieve,Bound,0
12095,scatter,retrieve,Bound,1
12096,scatter,filter,Line,0
12097,scatter,filter,Line,0
12098,scatter,range,Line,0
12099,scatter,range,Line,1
12100,scatter,trend,Bound,0
12101,scatter,trend,Bound,1
12102,scatter,compare,Color,1
12103,scatter,compare,Color,0
12104,bar,retrieve,Shade,0
12105,bar,retrieve,Shade,0
12106,bar,filter,Opacity,0
12107,bar,filter,Opacity,1
12108,bar,range,Color,0
12109,bar,range,Color,1
12110,bar,trend,Text,0
12111,bar,trend,Text,0
12112,bar,compare,Mark,0
12113,bar,compare,Mark,1
12114,line,retrieve,Bound,0
12115,line,retrieve,Bound,0
12116,line,filter,Opacity,1
12117,line,filter,Opacity,1
12118,line,range,Text,1
12119,line,range,Text,0
12120,line,trend,Mark,1
12121,line,trend,Mark,0
12122,line,compare,Opacity,1
12123,line,compare,Opacity,0
12124,scatter,retrieve,Shade,0
12125,scatter,retrieve,Shade,0
12126,scatter,filter,Color,0
12127,scatter,filter,Color,1
12128,scatter,range,Line,0
12129,scatter,range,Line,0
12130,scatter,trend,Line,0
12131,scatter,trend,Line,0
12132,scatter,compare,Mark,0
12133,scatter,compare,Mark,1
12134,bar,retrieve,Opacity,1
12135,bar,retrieve,Opacity,0
12136,bar,filter,Shade,0
12137,bar,filter,Shade,1
12138,bar,range,Mark,1
12139,bar,range,Mark,0
12140,bar,trend,Line,0
12141,bar,trend,Line,1
12142,bar,compare,Mark,1
12143,bar,compare,Mark,0
12144,line,retrieve,Color,1
12145,line,retrieve,Color,1
12146,line,filter,Opacity,1
12147,line,filter,Opacity,0
12148,line,range,Line,1
12149,line,range,Line,1
12150,line,trend,Bound,1
12151,line,trend,Bound,1
12152,line,compare,Opacity,1
12153,line,compare,Opacity,1
12154,scatter,retrieve,Bound,1
12155,scatter,retrieve,Bound,1
12156,scatter,filter,Color,0
12157,scatter,filter,Color,1
12158,scatter,range,Opacity,1
12159,scatter,range,Opacity,1
12160,scatter,trend,Line,1
12161,scatter,trend,Line,1
12162,scatter,compare,Opacity,1
12163,scatter,compare,Opacity,1
12164,bar,retrieve,Opacity,1
12165,bar,retrieve,Opacity,0
12166,bar,filter,Bound,1
12167,bar,filter,Bound,0
12168,bar,range,Text,1
12169,bar,range,Text,0
12170,bar,trend,Opacity,1
12171,bar,trend,Opacity,1
12172,bar,compare,Color,1
12173,bar,compare,Color,0
12174,line,retrieve,Opacity,0
12175,line,retrieve,Opacity,1
12176,line,filter,Line,0
12177,line,filter,Line,0
12178,line,range,Color,0
12179,line,range,Color,1
12180,line,trend,Opacity,1
12181,line,trend,Opacity,1
12182,line,compare,Text,0
12183,line,compare,Text,0
12184,scatter,retrieve,Shade,1
12185,scatter,retrieve,Shade,0
12186,scatter,filter,Line,0
12187,scatter,filter,Line,0
12188,scatter,range,Line,1
12189,scatter,range,Line,1
12190,scatter,trend,Bound,1
12191,scatter,trend,Bound,0
12192,scatter,compare,Color,1
12193,scatter,compare,Color,1
12194,bar,retrieve,Color,0
12195,bar,retrieve,Color,0
12196,bar,filter,Shade,1
12197,bar,filter,Shade,0
12198,bar,range,Color,1
12199,bar,range,Color,1
12200,bar,trend,Line,0
12201,bar,trend,Line,1
12202,bar,compare,Text,1
12203,bar,compare,Text,0
12204,line,retrieve,Color,1
12205,line,retrieve,Color,0
12206,line,filter,Color,1
12207,line,filter,Color,0
12208,line,range,Color,1
12209,line,range,Color,1
12210,line,trend,Color,1
12211,line,trend,Color,1
12212,line,compare,Opacity,1
12213,line,compare,Opacity,1
12214,scatter,retrieve,Bound,1
12215,scatter,retrieve,Bound,0
12216,scatter,filter,Bound,1
12217,scatter,filter,Bound,1
12218,scatter,range,Color,1
12219,scatter,range,Color,1
12220,scatter,trend,Text,1
12221,scatter,trend,Text,1
12222,scatter,compare,Mark,0
12223,scatter,compare,Mark,0
12224,bar,retrieve,Line,1
12225,bar,retrieve,Line,1
12226,bar,filter,Shade,0
12227,bar,filter,Shade,0
12228,bar,range,Line,1
12229,bar,range,Line,1
12230,bar,trend,Mark,1
12231,bar,trend,Mark,1
12232,bar,compare,Opacity,1
12233,bar,compare,Opacity,1
12234,line,retrieve,Opacity,1
12235,line,retrieve,Opacity,0
12236,line,filter,Bound,1
12237,line,filter,Bound,1
12238,line,range,Line,1
12239,line,range,Line,1
12240,line,trend,Mark,1
12241,line,trend,Mark,1
12242,line,compare,Opacity,1
12243,line,compare,Opacity,1
12244,scatter,retrieve,Shade,1
12245,scatter,retrieve,Shade,1
12246,scatter,filter,Color,1
12247,scatter,filter,Color,1
12248,scatter,range,Mark,1
12249,scatter,range,Mark,1
12250,scatter,trend,Mark,1
12251,scatter,trend,Mark,1
12252,scatter,compare,Text,1
12253,scatter,compare,Text,1
12254,bar,retrieve,Shade,0
12255,bar,retrieve,Shade,0
12256,bar,filter,Shade,0
12257,bar,filter,Shade,0
12258,bar,range,Mark,0
12259,bar,range,Mark,0
12260,bar,trend,Mark,0
12261,bar,trend,Mark,0
12262,bar,compare,Opacity,1
12263,bar,compare,Opacity,0
12264,line,retrieve,Line,0
12265,line,retrieve,Line,1
12266,line,filter,Bound,1
12267,line,filter,Bound,1
12268,line,range,Text,0
12269,line,range,Text,0
12270,line,trend,Mark,1
12271,line,trend,Mark,0
12272,line,compare,Opacity,0
12273,line,compare,Opacity,0
12274,scatter,retrieve,Bound,1
12275,scatter,retrieve,Bound,0
12276,scatter,filter,Color,0
12277,scatter,filter,Color,1
12278,scatter,range,Line,0
12279,scatter,range,Line,1
12280,scatter,trend,Mark,0
12281,scatter,trend,Mark,1
12282,scatter,compare,Text,1
12283,scatter,compare,Text,0
12284,bar,retrieve,Opacity,0
12285,bar,retrieve,Opacity,1
12286,bar,filter,Shade,0
12287,bar,filter,Shade,1
12288,bar,range,Line,0
12289,bar,range,Line,0
12290,bar,trend,Line,1
12291,bar,trend,Line,1
12292,bar,compare,Text,1
12293,bar,compare,Text,1
12294,line,retrieve,Bound,1
12295,line,retrieve,Bound,1
12296,line,filter,Color,0
12297,line,filter,Color,1
12298,line,range,Mark,0
12299,line,range,Mark,0
12300,line,trend,Line,1
12301,line,trend,Line,1
12302,line,compare,Mark,0
12303,line,compare,Mark,0
12304,scatter,retrieve,Shade,1
12305,scatter,retrieve,Shade,1
12306,scatter,filter,Shade,0
12307,scatter,filter,Shade,1
12308,scatter,range,Text,1
12309,scatter,range,Text,1
12310,scatter,trend,Text,1
12311,scatter,trend,Text,1
